ASPTRSm	amp|asp-L|asptrna|atp|ppi|trnaasp
ASPt2m	asp-L|h
ASPt2n	asp-L|h
ASPt2r	asp-L|h
ASPt5n	asp-L
ASPt7	asp-L|h
ATHRDHr	2aobut|athr-L|h|nadp|nadph
ATP2tp_H	amp|atp|h
ATPATF1	adp|ap4a|atp|h|pi
ATPATF2	adp|ap4g|gtp|h|pi
ATPATF3	gdp|gp4g|gtp|h|pi
ATPH1	amp|atp|h|h2o|pi
ATPM	adp|atp|h|h2o|pi
ATPPRT	atp|ppi|prbatp|prpp
ATPS	adp|atp|h|h2o|pi
ATPS3g	adp|atp|h|h2o|pi
ATPS3m	adp|atp|h|h2o|pi
ATPS3v	adp|atp|h|h2o|pi
ATPtm-H	adp|atp|h
ATPtp-H	adp|atp|h
BACCL	atp|btamp|btn|h|ppi
BPNT	amp|h2o|pap|pi
BTDD-RR	actn-R|btd-RR|h|nad|nadh
BTDt-RR	btd-RR
BTNt2i	btn|h
BTSr	btn|dtbt|h|s
C14STR	44mctr|44mzym|h|nadp|nadph
C22STDS	ergtetrol|ergtrol|h|h2o|nadp|nadph|o2
C22STDSx	ergtetrol|ergtrol|h|h2o|nad|nadh|o2
C24STRer	ergst|ergtetrol|h|nadp|nadph
C3STDH1	4mzym_int1|4mzym_int2|co2|h|nad|nadh
C3STDH2	co2|h|nad|nadh|zym_int1|zym_int2
C3STKR1	4mzym|4mzym_int2|h|nadp|nadph
C3STKR2	h|nadp|nadph|zym_int2|zymst
C4STMO1	44mzym|4mzym_int1|h|h2o|nadp|nadph|o2
C4STMO2	4mzym|h|h2o|nadp|nadph|o2|zym_int1
C5STDS	epist|ergtrol|h|h2o|nadp|nadph|o2
C8STI	epist|fecost
CAT	h2o|h2o2|o2
CATp	h2o|h2o2|o2
CBASPtn	cbasp
CBPS	adp|atp|cbp|gln-L|glu-L|h|h2o|hco3|pi
CBPtn	cbp
CCP2m	ficytc|focytc|h2o|h2o2
CDPDGPm_SC	cdpdag_SC|cmp|glyc3p|h|pgp_SC
CDPtn	cdp
CER1_24ter	cer1_24
CER1_26ter	cer1_26
CER2_24ter	cer2_24
CER2_26ter	cer2_26
CERASE124er	cer1_24|coa|h|sphgn|ttccoa
CERASE126er	cer1_26|coa|h|hexccoa|sphgn
CERASE224er	cer2_24|coa|h|psphings|ttccoa
CERASE226er	cer2_26|coa|h|hexccoa|psphings
CERH124	cer1_24|cer2_24|h|h2o|nadp|nadph|o2
CERH126	cer1_26|cer2_26|h|h2o|nadp|nadph|o2
CERS124	cer1_24|coa|h|sphgn|ttccoa
CERS124er	cer1_24|coa|h|sphgn|ttccoa
CERS126	cer1_26|coa|h|hexccoa|sphgn
CERS126er	cer1_26|coa|h|hexccoa|sphgn
CERS2'24	cer1_24|cer2'_24|h|h2o|nadp|nadph|o2
CERS2'26	cer1_26|cer2'_26|h|h2o|nadp|nadph|o2
CERS224	cer2_24|coa|h|psphings|ttccoa
CERS224er	cer2_24|coa|h|psphings|ttccoa
CERS226	cer2_26|coa|h|hexccoa|psphings
CERS226er	cer2_26|coa|h|hexccoa|psphings
CERS324	cer2_24|cer3_24|h|h2o|nadp|nadph|o2
CERS326	cer2_26|cer3_26|h|h2o|nadp|nadph|o2
CHLPCTD	cdpchol|cholp|ctp|h|ppi
CHLSTI	ahcys|amet|ergtetrol|h|h2o|o2|zymst
CHLt2	chol|h
CHOLK	adp|atp|chol|cholp|h
CHORM	chor|pphn
CHORS	3psme|chor|pi
CHRPL	4hbz|chor|pyr
CHTNDA	ac|chitin|chitinn1|chitos|h|h2o
CHTNS	chitin|chitinn1|h|udp|udpacgal
CITt2r	cit|h
CITtam	cit|mal-L
CITtap	cit|mal-L
CITtbm	cit|pep
CITtcm	cit|icit
CITtcp	cit|icit
CLPNSm_SC	cdpdag_SC|clpn_SC|cmp|h|pg_SC
CMPN	cmp|csn|h2o|r5p
CO2t	co2
CO2tg	co2
CO2tm	co2
CO2tn	co2
CO2tp	co2
CO2tv	co2
COAHLp	coa|h|h2o|pan4p|pap
COAtim	coa
COAtn	coa
COUCOAFm	T4hcinnm|amp|atp|coa|coucoa|ppi
CPPPGO	co2|cpppg3|h|h2o|o2|pppg9
CRNCARtm	acrn|crn
CRNCARtp	acrn|crn
CRNt	crn
CRNtim	crn
CRNtp	crn
CSNATm	accoa|acrn|coa|crn
CSNATp	accoa|acrn|coa|crn
CSNATr	accoa|acrn|coa|crn
CSND	csn|h|h2o|nh4|ura
CSNt2	csn|h
CSm	accoa|cit|coa|h|h2o|oaa
CSp	accoa|cit|coa|h|h2o|oaa
CTPS1	adp|atp|ctp|h|nh4|pi|utp
CTPS2	adp|atp|ctp|gln-L|glu-L|h|h2o|pi|utp
CTPtm	cmp|ctp|h
CYOOm	ficytc|focytc|h|h2o|o2
CYOR_u6m	ficytc|focytc|h|q6|q6h2
CYSS	ac|acser|cys-L|h|h2s
CYSTGL	2obut|cys-L|cyst-L|h2o|nh4
CYSTL	cyst-L|h2o|hcys-L|nh4|pyr
CYSTLp	cyst-L|h2o|hcys-L|nh4|pyr
CYSTRS	amp|atp|cys-L|cystrna|ppi|trnacys
CYSTS	cyst-L|h2o|hcys-L|ser-L
CYSTtp	cyst-L
CYSt2r	cys-L|h
CYTD	cytd|h|h2o|nh4|uri
CYTDK2	cmp|cytd|gdp|gtp|h
CYTDt2	cytd|h
CYTK1	adp|atp|cdp|cmp
CYTK2	adp|atp|dcdp|dcmp
D-LACDcm	ficytc|focytc|lac-D|pyr
D-LACDm	ficytc|focytc|lac-D|pyr
D-LACt2	h|lac-D
D-LACt2m	lac-D|pyr
D-LACtm	h|lac-D
DADA	dad-2|din|h|h2o|nh4
DADK	adp|atp|dadp|damp
DADNt2	dad-2|h
DADPtn	dadp
DAGCPT_SC	12dgr_SC|cdpchol|cmp|h|pc_SC
DAGPYP_SC	12dgr_SC|h2o|pa_SC|pi
DANNt2	dann|h
DASYN_SC	cdpdag_SC|ctp|h|pa_SC|ppi
DASYNm_SC	cdpdag_SC|ctp|h|pa_SC|ppi
DB4PS	db4p|for|h|ru5p-D
DBTSr	adp|atp|co2|dann|dtbt|h|pi
DCDPtn	dcdp
DCMPDA	dcmp|dump|h|h2o|nh4
DCTPD	dctp|dutp|h|h2o|nh4
DCYTD	dcyt|duri|h|h2o|nh4
DCYTt2	dcyt|h
DDPA	2dda7p|e4p|h2o|pep|pi
DDPAm	2dda7p|e4p|h2o|pep|pi
DESAT14	h|h2o|nadp|nadph|o2|tdcoa|tdecoa
DESAT16	h|h2o|hdcoa|nadp|nadph|o2|pmtcoa
DESAT18	h|h2o|nadp|nadph|o2|odecoa|stcoa
DESAT18_2	h|h2o|nadp|nadph|o2|ocdycacoa|odecoa
DGDPtn	dgdp
DGGH	6dg|gal|glc-D|h2o
DGK1	adp|atp|dgdp|dgmp
DGSNt2	dgsn|h
DHAD1m	23dhmb|3mob|h2o
DHAD2m	23dhmp|3mop|h2o
DHAK	adp|atp|dha|dhap|h
DHAPtm	dhap
DHFRi	dhf|h|nadp|nadph|thf
DHFRim	dhf|h|nadp|nadph|thf
DHFS	adp|atp|dhf|dhpt|glu-L|h|pi
DHFtm	dhf
DHNPAm	2ahhmp|dhnpt|gcald|h
DHNPTtm	dhnpt
DHORD4i	dhor-S|orot|q6|q6h2
DHORDfum	dhor-S|fum|orot|succ
DHORDi	dhor-S|h2o2|o2|orot
DHORTS	cbasp|dhor-S|h|h2o
DHPSm	2ahhmp|4abz|dhpt|h2o
DHPTtm	dhpt
DHQS	2dda7p|3dhq|pi
DHQTi	3dhq|3dhsk|h2o
DIAT	N1sprm|accoa|coa|h|sprm
DINSt2	din|h
DIPS	ahcys|amet|caphis|cmaphis|h
DKMPPD2	2kmb|dkmpp|for|h|h2o|pi
DMATT	dmpp|grdp|ipdp|ppi
DNMPPA	dhnpt|dhpmp|h2o|pi
DNTPPA	ahdt|dhpmp|h|h2o|ppi
DOLK	cdp|ctp|dolichol|dolp|h
DOLPMMer	dolmanp|dolp|h|mannan
DOLPMTcer	dolmanp|dolp|gdp|gdpmann
DOLPt2er	dolp|h
DPCOAK	adp|atp|coa|dpcoa|h
DPCOAKm	adp|atp|coa|dpcoa|h
DPGM	13dpg|23dpg|h
DPMVD	5dpmev|adp|atp|co2|ipdp|pi
DPR	2dhp|h|nadp|nadph|pant-R
DPRm	2dhp|h|nadp|nadph|pant-R
DRBK	2dr5p|adp|atp|drib|h
DROPPRy	25dhpp|25dthpp|h|nadp|nadph
DRTPPD	25dthpp|5aprbu|h|h2o|nh4
DTMPK	adp|atp|dtdp|dtmp
DTTPt	dttp
DUMPtn	dump
DURIK1	adp|atp|dump|duri|h
DURIPP	2dr1p|duri|pi|ura
DURIt2	duri|h
DUTPDP	dump|dutp|h|h2o|ppi
DXHPScm	13dampp|4abutn|h2o|q6|q6h2|spmd
E4HGLUtm	e4hglu
E4HGLUtp	e4hglu
E4Ptm	e4p
